CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,AgeGroup
204130,1,31.0,Company Invited,3,33.0,Small Business,Female,3.0,5.0,Deluxe,5.0,Unmarried,7.0,0,1,1,2.0,Manager,25374.0,26-35
204131,1,30.0,Self Enquiry,1,7.0,Large Business,Male,3.0,4.0,Basic,3.0,Single,2.0,0,1,0,1.0,Executive,20736.0,26-35
204132,0,46.0,Company Invited,3,13.0,Small Business,Female,3.0,5.0,Standard,3.0,Unmarried,7.0,0,4,1,1.0,Senior Manager,27543.0,46-55
204133,0,55.0,Self Enquiry,3,10.0,Small Business,Female,3.0,4.0,Deluxe,5.0,Married,4.0,0,4,1,1.0,Manager,24618.0,46-55
204134,0,37.0,Self Enquiry,1,12.0,Salaried,Male,4.0,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,2.0,Manager,24592.0,36-45
204135,0,34.0,Self Enquiry,1,11.0,Small Business,Female,3.0,5.0,Basic,4.0,Married,7.0,0,4,0,2.0,Executive,21300.0,26-35
204136,0,38.0,Company Invited,1,18.0,Salaried,Male,3.0,4.0,Standard,3.0,Married,3.0,1,3,1,2.0,Senior Manager,30863.0,36-45
204137,0,39.0,Self Enquiry,3,10.0,Salaried,Male,4.0,4.0,Standard,3.0,Married,2.0,0,1,1,2.0,Senior Manager,29287.0,36-45
204138,0,32.0,Company Invited,1,7.0,Small Business,Male,3.0,5.5,Deluxe,3.0,Married,2.0,0,3,0,1.0,Manager,23023.0,26-35
204139,0,60.0,Self Enquiry,1,10.0,Salaried,Male,4.0,5.0,Basic,3.0,Married,5.0,0,3,0,1.0,Executive,20855.0,56-65
204140,0,38.0,Company Invited,3,11.0,Small Business,Male,3.0,4.0,Basic,3.0,Married,6.0,0,4,1,1.0,Executive,21471.0,36-45
204141,0,30.0,Company Invited,3,7.0,Small Business,Female,3.0,4.0,Standard,3.0,Married,3.0,0,3,1,2.0,Senior Manager,26596.0,26-35
204142,0,36.0,Company Invited,3,7.0,Small Business,Female,4.0,4.0,Standard,3.0,Unmarried,3.0,0,5,1,1.0,Senior Manager,27467.0,36-45
204143,1,30.0,Self Enquiry,1,25.0,Small Business,Male,3.0,5.0,Basic,3.0,Single,3.0,1,3,0,1.0,Executive,21067.0,26-35
204144,0,53.0,Self Enquiry,1,9.0,Salaried,Female,3.0,5.0,Basic,3.0,Unmarried,2.0,0,3,1,1.0,Executive,21890.0,46-55
204145,0,43.0,Self Enquiry,1,11.0,Large Business,Male,3.0,4.0,King,3.0,Married,3.0,0,1,0,1.0,VP,32834.375,36-45
204146,0,60.0,Self Enquiry,2,13.0,Small Business,Male,3.0,4.0,Basic,3.0,Married,2.0,0,4,0,1.0,Executive,20945.0,56-65
204147,0,51.0,Self Enquiry,3,7.0,Small Business,Female,4.0,4.0,King,3.0,Married,3.0,0,1,1,1.0,VP,32834.375,46-55
204148,1,34.0,Self Enquiry,1,21.0,Small Business,Male,3.0,4.0,Basic,3.0,Married,7.0,1,1,1,2.0,Executive,21114.0,26-35
204149,0,44.0,Self Enquiry,3,23.0,Small Business,Female,4.0,4.0,Super Deluxe,3.0,Married,7.0,1,3,0,1.0,AVP,32834.375,36-45
204150,1,34.0,Self Enquiry,1,9.0,Salaried,Female,3.0,4.0,Basic,5.0,Married,2.0,0,3,1,2.0,Executive,21385.0,26-35
204151,0,53.0,Company Invited,3,9.0,Salaried,Male,4.0,5.0,King,3.0,Single,3.0,1,1,1,1.0,VP,32834.375,46-55
204152,0,33.0,Self Enquiry,3,11.0,Salaried,Female,3.0,4.0,Basic,4.0,Married,4.0,0,3,1,2.0,Executive,22609.0,26-35
204153,1,33.0,Self Enquiry,1,7.0,Salaried,Male,4.0,5.0,Basic,3.0,Unmarried,2.0,1,5,0,3.0,Executive,22408.0,26-35
204154,0,40.0,Self Enquiry,1,7.0,Small Business,Female,4.0,4.0,Basic,3.0,Married,2.0,0,3,1,1.0,Executive,20910.0,36-45
204155,0,33.0,Company Invited,3,33.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Married,2.0,0,4,1,2.0,Manager,23143.0,26-35
204156,0,42.0,Self Enquiry,1,26.0,Salaried,Male,3.0,4.0,Deluxe,5.0,Married,4.0,0,1,0,1.0,Manager,21750.0,36-45
204157,0,41.0,Self Enquiry,1,31.0,Large Business,Male,4.0,4.0,Deluxe,3.0,Married,3.0,0,3,1,2.0,Manager,21997.0,36-45
204158,0,46.0,Self Enquiry,1,7.0,Salaried,Male,4.0,2.0,King,3.0,Married,3.0,0,4,1,2.0,VP,32834.375,46-55
204159,0,32.0,Company Invited,1,10.0,Small Business,Male,4.0,4.0,Standard,3.0,Married,2.0,0,4,1,1.0,Senior Manager,32353.0,26-35
204160,0,34.0,Self Enquiry,1,12.0,Salaried,Female,4.0,5.0,Basic,3.0,Married,3.0,0,1,0,1.0,Executive,21589.0,26-35
204161,0,35.0,Self Enquiry,1,9.0,Salaried,Male,3.0,5.0,Deluxe,5.0,Married,7.0,0,4,0,2.0,Manager,24635.0,26-35
204162,0,38.0,Self Enquiry,1,7.0,Small Business,Female,3.0,5.0,Basic,5.0,Married,4.0,0,4,0,2.0,Executive,22598.0,36-45
204163,0,46.0,Company Invited,1,14.0,Salaried,Male,4.0,2.0,Deluxe,3.0,Married,6.0,0,1,1,1.0,Manager,25112.0,46-55
204164,1,38.0,Company Invited,1,17.0,Small Business,Male,4.0,4.0,Standard,3.0,Married,7.0,0,3,0,3.0,Senior Manager,28726.0,36-45
204165,0,40.0,Company Invited,1,9.0,Large Business,Female,4.0,4.0,Standard,3.0,Single,2.0,0,1,1,3.0,Senior Manager,29616.0,36-45
204166,0,30.0,Self Enquiry,1,22.0,Salaried,Male,3.0,4.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,21018.0,26-35
204167,0,43.0,Self Enquiry,1,24.0,Salaried,Female,3.0,2.0,Deluxe,5.0,Unmarried,5.0,1,1,1,2.0,Manager,25223.0,36-45
204168,0,30.0,Self Enquiry,3,27.0,Small Business,Male,3.0,4.0,Deluxe,3.0,Married,4.0,0,1,1,1.0,Manager,25609.0,26-35
204169,0,26.0,Self Enquiry,1,7.0,Salaried,Female,4.0,4.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,23576.0,26-35
204170,0,43.0,Self Enquiry,1,9.0,Small Business,Female,3.0,5.0,Basic,5.0,Married,2.0,1,4,1,2.0,Executive,21271.0,36-45
204171,0,41.0,Self Enquiry,1,9.0,Small Business,Male,3.0,4.0,King,3.0,Married,3.0,0,5,1,1.0,VP,32834.375,36-45
204172,0,52.0,Self Enquiry,1,7.0,Salaried,Male,4.0,4.0,Basic,3.0,Married,3.0,0,4,1,1.0,Executive,21401.0,46-55
204173,1,32.0,Company Invited,1,34.0,Small Business,Male,4.0,5.0,Basic,4.0,Unmarried,2.0,0,3,0,3.0,Executive,22157.0,26-35
204174,0,33.0,Company Invited,1,14.0,Salaried,Male,4.0,2.0,Basic,4.0,Married,3.0,0,1,0,2.0,Executive,21472.0,26-35
204175,0,39.0,Company Invited,3,9.0,Salaried,Male,3.0,5.0,Deluxe,3.0,Married,5.0,0,5,1,2.0,Manager,23927.0,36-45
204176,0,33.0,Self Enquiry,1,9.0,Large Business,Male,3.0,5.0,Deluxe,5.0,Single,6.0,0,4,0,2.0,Manager,20854.0,26-35
204177,0,47.0,Self Enquiry,3,9.0,Large Business,Female,4.0,5.5,Super Deluxe,4.0,Married,5.0,1,5,1,1.0,AVP,32834.375,46-55
204178,1,29.0,Self Enquiry,1,9.0,Salaried,Male,4.0,4.0,Basic,3.0,Unmarried,4.0,0,4,0,2.0,Executive,22163.0,26-35
204179,0,30.0,Self Enquiry,3,9.0,Small Business,Male,4.0,5.0,Deluxe,4.0,Married,4.0,0,4,1,1.0,Manager,25322.0,26-35
204180,0,32.0,Self Enquiry,1,30.0,Small Business,Male,4.0,5.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,24260.0,26-35
204181,0,26.0,Company Invited,1,12.0,Salaried,Male,3.0,2.0,Deluxe,5.0,Married,3.0,0,5,1,2.0,Manager,22678.0,26-35
204182,0,46.0,Self Enquiry,1,27.0,Small Business,Male,4.0,4.0,Super Deluxe,3.0,Married,2.0,1,3,1,2.0,AVP,32174.0,46-55
204183,0,37.0,Self Enquiry,1,13.0,Salaried,Male,3.0,4.0,Basic,3.0,Married,2.0,0,5,1,2.0,Executive,21888.0,36-45
204184,0,56.0,Self Enquiry,1,7.0,Small Business,Male,3.0,4.0,King,5.0,Single,3.0,1,1,1,2.0,VP,32834.375,56-65
204185,1,48.0,Company Invited,1,34.0,Salaried,Male,3.0,4.0,Standard,4.0,Married,3.0,1,3,1,1.0,Senior Manager,30527.0,46-55
204186,0,29.0,Self Enquiry,1,16.0,Small Business,Male,4.0,4.0,Basic,3.0,Married,3.0,0,1,1,1.0,Executive,20748.0,26-35
204187,0,38.0,Self Enquiry,3,13.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Married,6.0,0,3,1,1.0,Manager,25180.0,36-45
204188,0,22.0,Self Enquiry,1,10.0,Small Business,Male,4.0,5.0,Basic,3.0,Unmarried,3.0,0,5,1,3.0,Executive,21908.0,18-25
204189,0,38.0,Company Invited,1,7.0,Small Business,Female,4.0,4.0,Standard,3.0,Married,4.0,1,3,0,1.0,Senior Manager,32281.0,36-45
204190,0,36.0,Self Enquiry,1,29.0,Salaried,Female,4.0,2.0,Standard,4.0,Married,2.0,0,5,1,3.0,Senior Manager,30674.0,36-45
204191,0,39.0,Self Enquiry,3,14.0,Small Business,Female,3.0,2.0,Deluxe,5.0,Married,3.0,1,3,1,2.0,Manager,24283.0,36-45
204192,0,27.0,Company Invited,1,7.0,Salaried,Female,3.0,4.0,Deluxe,4.0,Married,3.0,0,5,1,2.0,Manager,25075.0,26-35
204193,0,51.0,Self Enquiry,1,11.0,Salaried,Male,4.0,4.0,King,4.0,Married,3.0,0,5,0,2.0,VP,32834.375,46-55
204194,0,54.0,Self Enquiry,1,10.0,Small Business,Male,3.0,4.0,Super Deluxe,3.0,Married,3.0,1,5,1,1.0,AVP,32834.375,46-55
204195,0,43.0,Self Enquiry,3,7.0,Salaried,Male,2.0,4.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,23585.0,36-45
204196,0,30.0,Company Invited,3,9.0,Salaried,Male,3.0,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,2.0,Manager,23232.0,26-35
204197,0,56.0,Self Enquiry,1,27.0,Large Business,Male,3.0,4.0,Deluxe,3.0,Married,5.0,1,1,0,1.0,Manager,24093.0,56-65
204198,0,27.0,Company Invited,1,18.0,Small Business,Male,3.0,4.0,Deluxe,5.0,Married,3.0,1,3,1,1.0,Manager,23419.0,26-35
204199,0,38.0,Self Enquiry,1,7.0,Salaried,Female,3.0,4.0,Basic,3.0,Single,3.0,0,1,1,1.0,Executive,20793.0,36-45
204200,1,45.0,Company Invited,1,31.0,Salaried,Male,3.0,4.0,Basic,3.0,Married,5.0,1,5,0,2.0,Executive,21839.0,36-45
204201,0,39.0,Self Enquiry,1,30.0,Salaried,Male,3.0,4.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,24423.0,36-45
204202,1,27.0,Self Enquiry,1,23.0,Small Business,Male,3.0,4.0,Basic,4.0,Married,4.0,1,1,1,1.0,Executive,21051.0,26-35
204203,0,29.0,Self Enquiry,1,15.0,Salaried,Female,4.0,4.0,Basic,3.0,Unmarried,3.0,0,4,1,2.0,Executive,21988.0,26-35
204204,0,50.0,Company Invited,1,17.0,Salaried,Female,3.0,4.0,King,5.0,Single,3.0,1,3,0,2.0,VP,32834.375,46-55
204205,0,37.0,Self Enquiry,1,10.0,Large Business,Male,2.0,4.0,Deluxe,4.0,Unmarried,6.0,0,1,1,1.0,Manager,23163.0,36-45
204206,0,32.0,Company Invited,3,12.0,Small Business,Female,3.0,4.0,Basic,4.0,Married,3.0,0,3,0,1.0,Executive,21467.0,26-35
204207,1,27.0,Self Enquiry,3,11.0,Small Business,Male,3.0,5.0,Deluxe,3.0,Unmarried,3.0,1,1,1,1.0,Manager,24506.0,26-35
204208,0,38.0,Company Invited,1,16.0,Small Business,Male,3.0,4.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21004.0,36-45
204209,0,43.0,Company Invited,3,33.0,Small Business,Female,4.0,4.0,Super Deluxe,4.0,Married,7.0,0,3,1,2.0,AVP,32203.0,36-45
204210,1,19.0,Self Enquiry,1,10.0,Small Business,Male,3.0,4.0,Basic,3.0,Single,3.0,0,4,1,1.0,Executive,20098.0,18-25
204211,0,36.0,Self Enquiry,3,23.0,Small Business,Male,4.0,4.0,Standard,4.0,Married,2.0,0,1,1,2.0,Senior Manager,26698.0,36-45
204212,0,37.0,Company Invited,1,25.0,Salaried,Male,3.0,2.0,Basic,3.0,Married,6.0,0,5,1,2.0,Executive,22366.0,36-45
204213,0,52.0,Self Enquiry,1,9.0,Small Business,Male,3.0,5.5,Deluxe,4.0,Married,7.0,0,1,0,2.0,Manager,24160.0,46-55
204214,0,42.0,Self Enquiry,3,9.0,Salaried,Male,3.0,4.0,Super Deluxe,4.0,Single,3.0,0,3,1,1.0,AVP,32834.375,36-45
204215,0,19.0,Self Enquiry,3,13.0,Small Business,Female,4.0,5.0,Basic,3.0,Single,3.0,0,1,0,3.0,Executive,19878.0,18-25
204216,0,29.0,Self Enquiry,1,23.0,Small Business,Male,4.0,2.0,Deluxe,5.0,Unmarried,2.0,0,5,0,2.0,Manager,24339.0,26-35
204217,0,32.0,Self Enquiry,3,14.0,Large Business,Male,4.0,2.0,Deluxe,3.0,Married,6.0,0,1,1,2.0,Manager,25607.0,26-35
204218,0,40.0,Self Enquiry,1,7.0,Small Business,Male,3.0,2.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,28291.0,36-45
204219,0,37.0,Company Invited,1,31.0,Salaried,Female,3.0,4.0,Deluxe,4.0,Married,2.0,0,3,1,2.0,Manager,24352.0,36-45
204220,0,33.0,Self Enquiry,3,14.0,Salaried,Male,4.0,5.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,24162.0,26-35
204221,0,39.0,Self Enquiry,1,32.0,Salaried,Female,3.0,5.0,Standard,4.0,Married,5.0,0,3,0,2.0,Senior Manager,30739.0,36-45
204222,0,59.0,Company Invited,1,7.0,Salaried,Male,3.0,5.5,Deluxe,3.0,Married,4.0,1,1,1,2.0,Manager,24338.0,56-65
204223,0,32.0,Self Enquiry,1,12.0,Large Business,Male,3.0,4.0,Basic,3.0,Married,2.0,1,4,1,1.0,Executive,23499.0,26-35
204224,0,32.0,Self Enquiry,2,9.0,Salaried,Male,4.0,5.0,Deluxe,5.0,Married,5.0,0,3,0,3.0,Manager,25088.0,26-35
204225,0,46.0,Company Invited,1,14.0,Salaried,Male,4.0,4.0,Standard,5.0,Married,3.0,0,1,1,1.0,Senior Manager,23888.0,46-55
204226,0,32.0,Self Enquiry,1,9.0,Salaried,Male,3.0,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,21373.0,26-35
204227,0,34.0,Company Invited,1,12.0,Salaried,Female,4.0,4.0,Standard,4.0,Married,7.0,0,3,1,2.0,Senior Manager,30556.0,26-35
204228,0,40.0,Self Enquiry,1,17.0,Small Business,Male,4.0,4.0,Super Deluxe,5.0,Married,3.0,1,3,1,3.0,AVP,32834.375,36-45
204229,0,44.0,Company Invited,1,17.0,Salaried,Female,3.0,4.0,Basic,3.0,Single,2.0,0,5,0,1.0,Executive,21133.0,36-45
204230,0,50.0,Self Enquiry,1,7.0,Large Business,Female,3.0,5.0,Super Deluxe,3.0,Single,2.0,1,3,0,1.0,AVP,32642.0,46-55
204231,1,53.0,Self Enquiry,1,15.0,Small Business,Male,3.0,5.0,Deluxe,4.0,Married,4.0,0,1,1,1.0,Manager,23619.0,46-55
204232,0,28.0,Self Enquiry,1,12.0,Salaried,Female,3.0,4.0,Basic,4.0,Single,3.0,1,3,0,2.0,Executive,21156.0,26-35
204233,0,33.0,Self Enquiry,3,15.0,Large Business,Female,4.0,5.0,Deluxe,4.0,Married,3.0,1,1,1,3.0,Manager,23906.0,26-35
204234,0,28.0,Self Enquiry,3,9.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Unmarried,3.0,1,4,0,2.0,Manager,23156.0,26-35
204235,0,32.0,Self Enquiry,3,14.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Married,6.0,0,1,0,1.0,Manager,26225.0,26-35
204236,0,33.0,Self Enquiry,1,9.0,Small Business,Female,4.0,2.0,Deluxe,3.0,Unmarried,2.0,0,3,0,1.0,Manager,23733.0,26-35
204237,1,29.0,Self Enquiry,1,9.0,Small Business,Male,3.0,5.5,Basic,3.0,Married,7.0,1,3,1,2.0,Executive,22142.0,26-35
204238,0,31.0,Self Enquiry,1,34.0,Small Business,Female,4.0,4.0,Deluxe,3.0,Married,3.0,0,3,1,3.0,Manager,24453.0,26-35
204239,0,32.0,Company Invited,1,14.0,Salaried,Female,3.0,5.0,Standard,3.0,Married,3.0,0,1,1,1.0,Senior Manager,27621.0,26-35
204240,0,40.0,Company Invited,1,14.0,Small Business,Male,3.0,5.0,King,3.0,Married,3.0,0,5,1,1.0,VP,32834.375,36-45
204241,1,40.0,Self Enquiry,3,10.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Married,6.0,1,4,1,2.0,Manager,23916.0,36-45
204242,0,34.0,Company Invited,3,17.0,Small Business,Male,3.0,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,1.0,Manager,23360.0,26-35
204243,0,48.0,Self Enquiry,1,12.0,Salaried,Male,3.0,4.0,King,3.0,Married,3.0,0,1,1,1.0,VP,32834.375,46-55
204244,0,44.0,Company Invited,1,17.0,Salaried,Female,3.0,5.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,23935.0,36-45
204245,0,28.0,Company Invited,3,7.0,Small Business,Male,4.0,4.0,Deluxe,4.0,Married,2.0,1,1,0,2.0,Manager,25027.0,26-35
204246,0,55.0,Company Invited,1,27.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,2.0,Manager,23547.0,46-55
204247,0,44.0,Self Enquiry,1,14.0,Salaried,Female,3.0,4.0,Standard,5.0,Married,2.0,0,5,1,1.0,Senior Manager,28663.0,36-45
204248,0,46.0,Self Enquiry,1,15.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,22375.0,46-55
204249,0,41.0,Self Enquiry,3,7.0,Small Business,Male,3.0,5.5,Deluxe,3.0,Married,4.0,1,3,1,1.0,Manager,26135.0,36-45
204250,1,30.0,Self Enquiry,1,15.0,Salaried,Male,4.0,5.5,Basic,5.0,Married,3.0,1,3,0,2.0,Executive,20797.0,26-35
204251,0,30.0,Self Enquiry,1,16.0,Salaried,Male,2.0,5.0,Basic,3.0,Unmarried,2.0,0,1,1,1.0,Executive,22661.0,26-35
204252,0,31.0,Self Enquiry,3,12.0,Small Business,Female,2.0,5.0,Deluxe,3.0,Married,3.0,0,1,1,1.0,Manager,24796.0,26-35
204253,0,28.0,Self Enquiry,3,15.0,Small Business,Female,3.0,4.0,Deluxe,4.0,Married,3.0,0,1,0,2.0,Manager,24892.0,26-35
204254,0,38.0,Self Enquiry,1,12.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Married,2.0,0,3,1,3.0,Manager,25025.0,36-45
204255,0,39.0,Self Enquiry,1,22.0,Salaried,Male,4.0,5.0,Standard,3.0,Married,2.0,1,5,1,3.0,Senior Manager,30188.0,36-45
204256,0,32.0,Self Enquiry,1,14.0,Small Business,Female,3.0,4.0,Standard,3.0,Unmarried,3.0,1,4,1,2.0,Senior Manager,25821.0,26-35
204257,0,30.0,Self Enquiry,3,17.0,Small Business,Female,3.0,5.0,Deluxe,4.0,Married,3.0,1,5,1,1.0,Manager,26946.0,26-35
204258,0,36.0,Self Enquiry,1,12.0,Large Business,Male,4.0,4.0,Standard,4.0,Unmarried,2.0,0,3,1,2.0,Senior Manager,26773.0,36-45
204259,0,24.0,Self Enquiry,1,33.0,Salaried,Male,3.0,4.0,Basic,3.0,Married,3.0,0,1,0,2.0,Executive,21582.0,18-25
204260,0,42.0,Self Enquiry,1,13.0,Small Business,Male,4.0,5.0,Deluxe,4.0,Unmarried,7.0,1,3,1,3.0,Manager,24710.0,36-45
204261,0,48.0,Company Invited,3,11.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,3.0,Manager,21654.0,46-55
204262,0,43.0,Self Enquiry,1,30.0,Salaried,Female,3.0,4.0,Super Deluxe,3.0,Single,4.0,0,3,0,1.0,AVP,32834.375,36-45
204263,0,30.0,Company Invited,3,9.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Married,3.0,0,1,1,2.0,Manager,23327.0,26-35
204264,0,43.0,Self Enquiry,2,9.0,Large Business,Male,3.0,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,21374.0,36-45
204265,0,33.0,Self Enquiry,1,9.0,Small Business,Female,4.0,4.0,Basic,4.0,Married,3.0,0,4,0,2.0,Executive,21048.0,26-35
204266,0,49.0,Self Enquiry,3,34.0,Small Business,Female,4.0,4.0,Standard,3.0,Married,5.0,0,4,0,2.0,Senior Manager,31182.0,46-55
204267,0,38.0,Self Enquiry,1,13.0,Small Business,Male,3.0,2.0,Deluxe,5.0,Married,6.0,1,3,1,2.0,Manager,24652.0,36-45
204268,0,31.0,Company Invited,3,32.0,Large Business,Female,3.0,4.0,Deluxe,3.0,Married,2.0,1,3,1,2.0,Manager,23414.0,26-35
204269,0,27.0,Self Enquiry,3,7.0,Salaried,Male,3.0,4.0,Deluxe,3.0,Married,3.0,0,5,0,2.0,Manager,23974.0,26-35
204270,0,43.0,Self Enquiry,1,9.0,Salaried,Male,4.0,5.0,Deluxe,3.0,Unmarried,5.0,0,1,1,1.0,Manager,25459.0,36-45
204271,1,22.0,Company Invited,3,7.0,Large Business,Female,4.0,5.0,Basic,4.0,Single,3.0,1,5,1,3.0,Executive,20852.0,18-25
204272,0,37.0,Company Invited,3,7.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,2.0,Manager,25331.0,36-45
204273,0,37.0,Company Invited,3,10.0,Small Business,Male,3.0,5.0,Standard,3.0,Married,6.0,0,1,0,1.0,Senior Manager,28377.0,36-45
204274,0,58.0,Self Enquiry,1,7.0,Small Business,Male,3.0,4.0,Deluxe,3.0,Married,4.0,0,3,0,2.0,Manager,25433.0,56-65
204275,0,41.0,Self Enquiry,1,17.0,Salaried,Female,3.0,2.0,Basic,3.0,Married,5.0,1,3,0,2.0,Executive,20891.0,36-45
204276,0,22.0,Company Invited,3,16.0,Small Business,Male,3.0,4.0,Basic,3.0,Unmarried,3.0,0,4,1,1.0,Executive,21288.0,18-25
204277,1,34.0,Self Enquiry,3,12.0,Small Business,Female,3.0,4.0,Basic,3.0,Unmarried,3.0,1,1,0,2.0,Executive,21529.0,26-35
204278,0,38.0,Self Enquiry,1,17.0,Small Business,Female,4.0,4.0,Basic,5.0,Married,7.0,0,1,1,3.0,Executive,22130.0,36-45
204279,0,47.0,Company Invited,1,14.0,Small Business,Female,2.0,4.0,Deluxe,3.0,Married,4.0,0,5,1,1.0,Manager,23936.0,46-55
204280,1,42.0,Company Invited,3,11.0,Small Business,Male,3.0,4.0,Deluxe,4.0,Unmarried,3.0,0,3,1,1.0,Manager,28033.0,36-45
204281,0,51.0,Self Enquiry,1,17.0,Large Business,Male,4.0,5.0,Standard,3.0,Single,7.0,0,5,1,2.0,Senior Manager,29174.0,46-55
204282,1,41.0,Self Enquiry,3,29.0,Small Business,Male,4.0,5.0,Deluxe,3.0,Married,4.0,1,3,1,1.0,Manager,25058.0,36-45
204283,0,32.0,Self Enquiry,1,16.0,Salaried,Male,3.0,5.0,Basic,4.0,Unmarried,2.0,1,3,1,1.0,Executive,21335.0,26-35
204284,1,22.0,Self Enquiry,3,19.0,Salaried,Female,3.0,2.0,Basic,4.0,Unmarried,3.0,0,5,0,2.0,Executive,21394.0,18-25
204285,0,30.0,Self Enquiry,1,30.0,Salaried,Male,3.0,4.0,Basic,3.0,Single,2.0,0,3,0,1.0,Executive,20879.0,26-35
204286,0,36.0,Self Enquiry,1,16.0,Salaried,Male,4.0,5.0,Deluxe,4.0,Unmarried,2.0,0,1,0,2.0,Manager,25218.0,36-45
204287,0,28.0,Self Enquiry,1,7.0,Small Business,Male,3.0,4.0,Basic,4.0,Married,3.0,0,3,0,1.0,Executive,22494.0,26-35
204288,0,29.0,Self Enquiry,3,16.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,2.0,Manager,23931.0,26-35
204289,0,50.0,Self Enquiry,1,14.0,Salaried,Male,3.0,5.0,Standard,3.0,Single,2.0,0,1,1,1.0,Senior Manager,29643.0,46-55
204290,0,52.0,Self Enquiry,3,21.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Married,6.0,0,3,1,1.0,Manager,23614.0,46-55
204291,0,37.0,Self Enquiry,1,9.0,Salaried,Female,4.0,4.0,Basic,3.0,Married,6.0,0,5,1,1.0,Executive,21221.0,36-45
204292,1,35.0,Company Invited,3,26.0,Small Business,Male,4.0,2.0,Deluxe,3.0,Unmarried,2.0,1,1,0,1.0,Manager,23982.0,26-35
204293,0,56.0,Self Enquiry,1,9.0,Salaried,Female,4.0,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,1.0,AVP,32834.375,56-65
204294,0,25.0,Self Enquiry,3,17.0,Small Business,Female,4.0,4.0,Deluxe,3.0,Married,3.0,1,1,0,1.0,Manager,22938.0,18-25
204295,0,31.0,Self Enquiry,3,9.0,Large Business,Male,4.0,4.0,Basic,4.0,Married,3.0,0,3,1,1.0,Executive,21154.0,26-35
204296,1,27.0,Company Invited,1,10.0,Large Business,Male,4.0,4.0,Basic,5.0,Unmarried,2.0,0,3,0,2.0,Executive,21780.0,26-35
204297,0,23.0,Self Enquiry,1,18.0,Small Business,Female,3.0,4.0,Basic,4.0,Married,3.0,0,1,1,2.0,Executive,20922.0,18-25
204298,0,37.0,Self Enquiry,3,9.0,Small Business,Male,4.0,5.0,Standard,3.0,Married,3.0,0,1,1,2.0,Senior Manager,26274.0,36-45
204299,1,31.0,Company Invited,1,11.0,Large Business,Male,3.0,4.0,Basic,3.0,Single,2.0,1,4,1,1.0,Executive,20963.0,26-35
204300,0,38.0,Self Enquiry,1,21.0,Salaried,Female,4.0,4.0,Basic,5.0,Married,3.0,0,4,1,2.0,Executive,21712.0,36-45
204301,0,41.0,Self Enquiry,3,9.0,Small Business,Female,3.0,4.0,Deluxe,4.0,Married,2.0,0,1,0,1.0,Manager,24393.0,36-45
204302,0,43.0,Self Enquiry,1,7.0,Salaried,Female,4.0,4.0,Basic,5.0,Married,5.0,0,3,0,3.0,Executive,21254.0,36-45
204303,0,38.0,Self Enquiry,1,17.0,Salaried,Male,3.0,4.0,Deluxe,4.0,Unmarried,4.0,1,5,0,2.0,Manager,22875.0,36-45
204304,0,44.0,Self Enquiry,1,19.0,Salaried,Male,3.0,5.0,Super Deluxe,4.0,Married,3.0,0,3,1,2.0,AVP,32834.375,36-45
204305,0,41.0,Self Enquiry,1,9.0,Small Business,Female,4.0,5.0,Deluxe,3.0,Married,7.0,0,5,1,2.0,Manager,22126.0,36-45
